DATE,Mortgage_15yr,Mortgage_30yr,Consumer price index,Gross Domestic Product,Monthly_supply_houses,Personal_income,Population,Total_construction,Unemployment_rate,Home_price_index
2005-02-01,0.4512689593031986,0.4518728891618054,0.3189710610932478,-0.33417164650363035,-0.769751564690146,-0.4296792591500617,0.4787162206892899,0.22870398933725655,0.1454545454545454,163.343
2005-03-01,0.4984231866646643,0.4980042984341418,0.32347266881028947,-0.32402164313347154,-0.8811527961628909,-0.4153516585947538,0.4812848385345636,0.243565434709486,0.1272727272727272,165.812
2005-04-01,0.4899384291935725,0.48679766656432305,0.3273311897106109,-0.3138716397633127,-0.769751564690146,-0.4012438065142204,0.484065301150582,0.2716889826499496,0.11818181818181817,167.50099999999998
2005-05-01,0.4707914101216399,0.4660730733804113,0.3266881028938905,-0.2995004056680062,-0.8254521804265181,-0.3898168858259383,0.4870178876428297,0.30910510680641623,0.11818181818181817,169.35
2005-06-01,0.4539720678780597,0.4448879336813018,0.3273311897106109,-0.28512917157269996,-0.769751564690146,-0.3823674125310773,0.4902220398003365,0.3472070971368922,0.11818181818181817,171.19
2005-07-01,0.4704159783751313,0.46223518575376116,0.33504823151125407,-0.2707579374773934,-0.8254521804265181,-0.3691165795021651,0.4935718352377294,0.387281711419165,0.10909090909090907,172.86
2005-08-01,0.48881213395404716,0.4814246238870126,0.342765273311897,-0.25889686447814775,-0.6583503332174012,-0.3556459979984787,0.49702755306049484,0.41781793019298014,0.09999999999999998,174.44299999999998
2005-09-01,0.4825048806127045,0.474362910653976,0.3601286173633441,-0.24703579147890245,-0.5469491017446564,-0.34068112686632424,0.5005759529704608,0.4763138173789558,0.11818181818181817,176.437
2005-10-01,0.5226009911398106,0.5190359226281855,0.36205787781350496,-0.23517471847965682,-0.6583503332174012,-0.32318914827426115,0.5038992678115113,0.5139241691245223,0.10909090909090907,178.02700000000002
2005-11-01,0.5582670070581166,0.5597175314706786,0.35562700964630223,-0.21721240705116104,-0.37984725453553936,-0.31261924663760016,0.5069710169873027,0.5480930507757233,0.10909090909090907,179.68
2005-12-01,0.5512839765730588,0.55081363217685,0.35562700964630223,-0.19925009562266524,-0.4355478702719115,-0.3043347291385954,0.5099103631813788,0.5862921549007494,0.09999999999999998,180.909
2006-01-01,0.5353656705210992,0.5313171630334663,0.36270096463022494,-0.18128778419416944,-0.21274540732642233,-0.2635713870678958,0.5127570272882545,0.6195688035645223,0.09090909090909088,182.32
2006-02-01,0.5578915753116083,0.5478200798280626,0.3639871382636656,-0.17121003353513511,0.2328595185645565,-0.24950748468231754,0.5155110093079296,0.6499077599431577,0.09090909090909088,183.287
2006-03-01,0.5741102267607747,0.5587964384402824,0.3659163987138262,-0.16113228287610046,0.12145828709181215,-0.23430089022791115,0.5183709137129768,0.6484814010857046,0.08181818181818173,184.364
2006-04-01,0.6021925213996095,0.5869665336198957,0.3717041800643085,-0.1510545322170661,0.34426075003730133,-0.22162140323341342,0.5212837793107101,0.6124491485015755,0.09090909090909088,184.329
2006-05-01,0.6097011563297792,0.6007829290758366,0.3768488745980708,-0.14342657962960903,0.28856013430092914,-0.21687483617828052,0.52434228818833,0.5738615891983495,0.08181818181818173,184.156
2006-06-01,0.6248685988887219,0.6137549892539147,0.38006430868167207,-0.1357986270421516,0.34426075003730133,-0.20771132478017734,0.5276788433275517,0.5482083734067515,0.08181818181818173,183.507
2006-07-01,0.637483105571407,0.6261129874117286,0.3864951768488746,-0.12817067445469452,0.901266907401025,-0.2012726944692796,0.531081599957631,0.5051080574630303,0.09090909090909088,183.066
2006-08-01,0.6086499474395555,0.5894995394534848,0.3916398713826367,-0.11710594914858312,0.5670632129827909,-0.19584490714234556,0.534629999867597,0.4686327231912668,0.08181818181818173,182.594
2006-09-01,0.5905541372578464,0.5708474055879644,0.3864951768488746,-0.10604122384247143,0.5670632129827909,-0.18769223872820565,0.5382578415665922,0.43781730225812043,0.0636363636363636,182.797
2006-10-01,0.586424388046253,0.5639392078599939,0.3794212218649521,-0.09497649853636005,0.901266907401025,-0.18024276543334464,0.5416738384948427,0.3988534270010132,0.0636363636363636,183.198
2006-11-01,0.5723081543775341,0.5459011360147374,0.3807073954983923,-0.08347283474377033,0.5113625972464183,-0.16672823423470315,0.5448515100560063,0.39531787791817735,0.0727272727272727,183.608
2006-12-01,0.5608950292836761,0.5297820079828062,0.3877813504823152,-0.07196917095118095,0.45566198151004617,-0.14292947441660764,0.5478702980391117,0.4367642245484689,0.0636363636363636,184.138
2007-01-01,0.5736597086649646,0.5424470371507522,0.38971061093247583,-0.06046550715859123,0.8455662916646528,-0.12985444016751535,0.550783163636845,0.4443846226145641,0.08181818181818173,184.517
2007-02-01,0.5819192070881511,0.552809333742708,0.39549839228295813,-0.04828635237773217,1.2354706018192594,-0.11071434801464253,0.5535636262528634,0.4477684313934156,0.0727272727272727,184.598
2007-03-01,0.5614957200780897,0.5330058335891925,0.40192926045016086,-0.03610719759687311,1.2354706018192594,-0.09155228101429193,0.556410290359739,0.47080867915040275,0.0636363636363636,184.15
2007-04-01,0.5612704610301846,0.5366902057107767,0.40643086816720275,-0.023928042816014048,0.9569675231373976,-0.08129002724231528,0.5593496365538151,0.48284472006244317,0.0636363636363636,183.01
2007-05-01,0.5741102267607747,0.5492784771261896,0.41221864951768505,-0.013342628668600275,1.1797699860828867,-0.07236823916646401,0.5624346260277782,0.516200273684288,0.0636363636363636,181.6
2007-06-01,0.6299744706412373,0.6099938593797973,0.41414790996784545,-0.0027572145211865033,1.402572449028376,-0.06786339543358351,0.5657447005706571,0.5220574494180847,0.0727272727272727,180.253
2007-07-01,0.6329779246133052,0.6157506908197727,0.4173633440514469,0.007828199626227269,1.458273064764749,-0.06204006085205493,0.5692136586915937,0.4975878079975648,0.09090909090909088,179.11
2007-08-01,0.6140561645892775,0.5968682836966532,0.4173633440514469,0.01768886551214563,1.9595786063920997,-0.0604139221387225,0.5728415003905889,0.5086011192607506,0.08181818181818173,178.116
2007-09-01,0.5860489562997446,0.5677770954866441,0.422508038585209,0.02754953139806431,1.9595786063920997,-0.04670161731278371,0.5764163808968976,0.507092820639146,0.08181818181818173,177.55700000000002
2007-10-01,0.5849226610602192,0.566625729198649,0.4263665594855307,0.03741019728398267,1.5696742962374934,-0.04202097480008371,0.5798058972288058,0.48861388641992903,0.09090909090909088,176.623
2007-11-01,0.5563898483255743,0.5409886398526251,0.4366559485530547,0.03685360316212032,2.070979837864845,-0.029715060212702742,0.5830365299826554,0.4291832789614096,0.09090909090909088,175.146
2007-12-01,0.5417480102117436,0.5236413877801658,0.44115755627009656,0.036297009040257976,2.1823810693375894,-0.012157157078207251,0.5860553179657608,0.37526387934360267,0.10909090909090907,174.34099999999998
2008-01-01,0.471992791710467,0.47190666257291985,0.4463022508038582,0.03574041491839562,2.015279222128473,-0.0022465008658700504,0.5889417029671509,0.3637498250772685,0.10909090909090907,173.13099999999997
2008-02-01,0.4948190418981829,0.49639238563094873,0.4495176848874597,0.046138207197500655,2.2380816850739613,0.00590616754826987,0.5917751267758553,0.3191412105119426,0.09999999999999998,171.54
2008-03-01,0.49181558792611496,0.5044519496469142,0.454662379421222,0.056535999476606,2.6836866109649407,0.016849641592047656,0.5945953102863872,0.3397718222416579,0.1272727272727272,170.051
2008-04-01,0.4985733593632677,0.49639238563094873,0.45852090032154325,0.06693379175571135,2.5722853794921963,0.014190685047274644,0.5974949355859498,0.33311345770282363,0.10909090909090907,168.33599999999998
2008-05-01,0.5188466736747257,0.5145839729812711,0.4662379421221866,0.06910908178737468,2.795087842437685,0.14091963044982106,0.6005534444635692,0.3340087254963314,0.1454545454545454,166.658
2008-06-01,0.5654002102417779,0.5581823764200184,0.4790996784565916,0.07128437181903866,2.795087842437685,0.09294853840651283,0.6037178757265615,0.29926323068998983,0.15454545454545454,165.016
2008-07-01,0.5747109175551883,0.5744550199570158,0.490675241157556,0.07345966185070199,2.6836866109649407,0.06082131139445747,0.60702795026944,0.2897157307632931,0.17272727272727267,163.565
2008-08-01,0.5826700705811683,0.5823610684679152,0.4887459807073954,0.0544629476844631,3.12929153685592,0.041307646834467415,0.6104307068995198,0.23849730855640797,0.20909090909090905,161.987
2008-09-01,0.5248535816188615,0.5148142462388701,0.4887459807073954,0.03546623351822454,2.9064890739104303,0.045482867855186244,0.6138069829332555,0.20664398394400846,0.20909090909090905,160.30700000000002
2008-10-01,0.5626971016669169,0.539760515812097,0.4758842443729906,0.01646951935198597,3.296393384065037,0.04581249056734792,0.6170508559852768,0.19565798593553987,0.24545454545454543,158.326
2008-11-01,0.5473794864093706,0.5224900214921708,0.4508038585209003,0.004886416773928687,3.1849921525922924,0.0327594311657334,0.6199240006884952,0.13215163391200024,0.27272727272727276,156.141
2008-12-01,0.43444961705961854,0.39944734418176225,0.44051446945337636,-0.006696685804128274,3.073590921119547,0.00010480781421861147,0.6226647424099991,0.023220304487698847,0.3181818181818182,153.618
2009-01-01,0.3863192671572308,0.36283389622351864,0.445016077170418,-0.018279788382185556,3.630597078483271,-0.024704794987840603,0.6254187244296738,-0.0497364336679875,0.3636363636363636,151.506
2009-02-01,0.39457876558041743,0.3754989253914645,0.4508038585209003,-0.021524366276130927,2.6836866109649407,-0.050679064706205264,0.6280932646603206,-0.06002746108420766,0.4090909090909091,150.014
2009-03-01,0.37430545126895926,0.35592569849554806,0.4488745980707395,-0.024768944170076614,2.9621896896468027,-0.05993047549421819,0.6307545645927948,-0.08404795120493384,0.4454545454545454,148.659
2009-04-01,0.3536567052109925,0.3263739637703407,0.45016077170418034,-0.02801352206402198,2.795087842437685,-0.050239567756656056,0.6334953063142978,-0.17907076436602765,0.4727272727272727,147.94799999999998
2009-05-01,0.3559092956900434,0.3336659502609763,0.45209003215434074,-0.02359434765469083,2.015279222128473,-0.012838377350008841,0.6363816913156888,-0.2168905177310927,0.49999999999999994,147.69299999999998
2009-06-01,0.4141012163988586,0.42001842186060784,0.4617363344051447,-0.019175173245360003,1.5696742962374934,-0.04287799385170479,0.6393872390006226,-0.23962121526795171,0.509090909090909,148.089
2009-07-01,0.38248986334284424,0.38962235185753763,0.46302250803858536,-0.014755998836028851,1.2354706018192594,-0.052656800979177146,0.6424589881764136,-0.2429352235069704,0.509090909090909,148.408
2009-08-01,0.37055113380387433,0.3850936444580902,0.46816720257234723,-0.0015357778666723243,1.0126681388737697,-0.04984402050206149,0.6457425821229497,-0.2773074371655105,0.5181818181818183,148.27700000000002
2009-09-01,0.35253040997146706,0.3643690512741787,0.47009646302250807,0.011684443102684202,1.1797699860828867,-0.03887857161080593,0.649132098454857,-0.3163684262171677,0.5363636363636364,148.024
2009-10-01,0.33713770836461915,0.3481731654897144,0.4733118971061093,0.02490466407204073,0.9569675231373976,-0.03705465927017622,0.6523759715068782,-0.3644701025802138,0.5545454545454547,147.849
2009-11-01,0.3300045051809581,0.3363524715996315,0.4765273311897106,0.03231030565049571,1.068368754610142,-0.023825801088741733,0.6552623565082683,-0.40361303139602256,0.5454545454545454,148.135
2009-12-01,0.33743805376182606,0.3447958243782621,0.4784565916398712,0.03971594722895101,1.2911712175556316,-0.010948540466946707,0.6579898579316006,-0.45181789116577803,0.5454545454545454,147.929
2010-01-01,0.3438954798017719,0.3601473748848634,0.48102893890675225,0.04712158880740599,1.3468718332920038,0.006521463277639033,0.6607835608457902,-0.5140162417689724,0.5363636363636364,147.39600000000002
2010-02-01,0.3337588226460428,0.3540067546822229,0.48102893890675225,0.06120518394513481,1.458273064764749,0.006499488430161251,0.6634051398837504,-0.5359548549190329,0.5454545454545454,145.632
2010-03-01,0.3281273464484156,0.35055265581823764,0.4816720257234727,0.07528877908286427,0.7898656759282802,0.020409566883397325,0.6659340368345092,-0.5148204653800895,0.5454545454545454,145.858
2010-04-01,0.3413425439255143,0.3705864292293521,0.48102893890675225,0.08937237422059308,0.28856013430092914,0.044779672735907335,0.668502654679783,-0.4911034558673321,0.5545454545454547,146.403
2010-05-01,0.32024327977173744,0.33827141541295674,0.4784565916398712,0.0999172197119417,2.015279222128473,0.067172042315445,0.6710977531214,-0.509970845264749,0.5272727272727273,146.394
2010-06-01,0.30485057816488953,0.3152440896530549,0.4765273311897106,0.11046206520329031,1.458273064764749,0.06871028163886768,0.6738252545447323,-0.5145351936085989,0.509090909090909,145.72
2010-07-01,0.28457726385343135,0.28860914952410194,0.48102893890675225,0.12100691069463893,1.792476759182983,0.07706072368030488,0.6767646007388088,-0.5820565940755651,0.509090909090909,144.99
2010-08-01,0.26467938128848173,0.26765428308259137,0.48488745980707393,0.13197331743814406,1.736776143446611,0.09116857576083777,0.6798495902127715,-0.5749672870734152,0.5181818181818183,143.914
2010-09-01,0.2500375431746508,0.2551427694197114,0.48617363344051434,0.14293972418164985,1.068368754610142,0.09567341949371828,0.6830140214757638,-0.557674962031356,0.509090909090909,143.018
2010-10-01,0.22751163838414173,0.23656739330672388,0.4893890675241158,0.15390613092515498,1.402572449028376,0.10670479292740627,0.6860195691606976,-0.5769641894738495,0.49999999999999994,142.528
2010-11-01,0.2308905241027181,0.2480810561866748,0.490675241157556,0.15664820623865844,1.402572449028376,0.11591225402046457,0.6887735511803723,-0.5685304633783981,0.5454545454545454,142.16899999999998
2010-12-01,0.28728037242829246,0.3116364752840037,0.4983922829581996,0.15939028155216253,0.734165060191908,0.13955718990621788,0.6914216108146758,-0.6133120618902661,0.49999999999999994,142.056
2011-01-01,0.29171046703709264,0.3179306109917101,0.5035369774919615,0.16213235686566596,0.901266907401025,0.18517697326943744,0.6938578256782342,-0.7026294396215476,0.48181818181818176,141.518
2011-02-01,0.31085748610902525,0.3482499232422474,0.5112540192926046,0.17559585911551714,1.3468718332920038,0.20163613403005945,0.69609543606922,-0.7074487116760912,0.4727272727272727,140.346
2011-03-01,0.2905841717975672,0.33036536690205714,0.5189710610932475,0.18905936136536897,0.8455662916646528,0.20660244955996696,0.6984522091437495,-0.6747304673309807,0.4727272727272727,139.977
2011-04-01,0.28682985433248226,0.3309794289223211,0.5247588424437301,0.20252286361522018,0.5670632129827909,0.21420574678717014,0.700954625498166,-0.6738807216286683,0.48181818181818176,140.00799999999998
2011-05-01,0.2519147019071932,0.2998925391464538,0.5273311897106111,0.20841159022775485,0.5113625972464183,0.21998513167374362,0.7035364836416114,-0.6562363590813655,0.48181818181818176,139.904
2011-06-01,0.23261751013665705,0.28031931225053724,0.5241157556270098,0.21430031684028886,0.5113625972464183,0.23242289534598942,0.7063434268539726,-0.5967905775924477,0.48181818181818176,139.861
2011-07-01,0.23051509235620965,0.28569235492784767,0.5311897106109326,0.22018904345282353,0.5670632129827909,0.25002474817543957,0.709322493942564,-0.6042501309363194,0.4727272727272727,139.73
2011-08-01,0.1974770986634629,0.24347559103469446,0.5369774919614149,0.23290049035867522,0.45566198151004617,0.25540858580741893,0.7124074834165266,-0.5448529063446765,0.4727272727272727,139.308
2011-09-01,0.17615257546178104,0.21829904820386853,0.5414790996784565,0.24561193726452626,0.34426075003730133,0.25567228397714864,0.7155454340831757,-0.5396724923666502,0.4727272727272727,138.668
2011-10-01,0.1805826700705811,0.21238870125882708,0.5401929260450163,0.258323384170378,0.17715890282818433,0.2567490515035443,0.7184318190845658,-0.5557023380795593,0.4545454545454544,137.951
2011-11-01,0.17420033037993693,0.20087503837887627,0.5395498392282957,0.2731231696083389,0.01005705561906732,0.2596717062180475,0.7210798787188684,-0.5445585301549469,0.43636363636363634,137.151
2011-12-01,0.16534014116233664,0.19557875345409886,0.5395498392282957,0.2879229550462998,-0.21274540732642233,0.28806320915893324,0.723648496564143,-0.5162832419104989,0.4272727272727273,136.673
2012-01-01,0.15843219702658057,0.18897758673626036,0.544694533762058,0.3027227404842607,-0.21274540732642233,0.3062364080227979,0.7260582308313581,-0.4882325293159478,0.4090909090909091,136.607
2012-02-01,0.15280072082895324,0.1851396991096101,0.5504823151125403,0.31175824905172317,-0.4912484860082842,0.32810138126287663,0.7283752830113737,-0.5071757888653569,0.4090909090909091,136.532
2012-03-01,0.1581318516293737,0.19496469143383482,0.554983922829582,0.3207937576191863,-0.4355478702719115,0.34291242846268843,0.7307850172785888,-0.4922445429532946,0.39999999999999997,137.903
2012-04-01,0.14979726685688538,0.18821000921093028,0.5556270096463022,0.3298292661866489,-0.4355478702719115,0.358206922307005,0.7332079918439764,-0.45445513764902645,0.39090909090909093,139.154
2012-05-01,0.13350352905841711,0.17101627264353697,0.5511254019292603,0.3371738261331859,-0.5469491017446564,0.3542953994560159,0.7357501290929069,-0.42657133938885816,0.39090909090909093,140.155
2012-06-01,0.12126445412224057,0.15213386552041747,0.5517684887459807,0.34451838607972296,-0.4912484860082842,0.3513947195889905,0.7385041111125825,-0.40508187753859126,0.39999999999999997,141.03
2012-07-01,0.10512088902237571,0.132944427387166,0.5524115755627009,0.35186294602626,-0.602649717481029,0.33289189801296415,0.7414169767103158,-0.4022746819148804,0.39999999999999997,141.67
2012-08-01,0.10737347950142656,0.14092723365059862,0.5614147909967847,0.3584530988226488,-0.602649717481029,0.336319974219449,0.7445284467806217,-0.39076669726070556,0.3818181818181818,142.28
2012-09-01,0.09873854933173148,0.12488486337120047,0.5697749196141478,0.365043251619037,-0.6583503332174012,0.36831535214663946,0.7476134362545843,-0.37904627618095266,0.3636363636363636,142.907
2012-10-01,0.08221955248535812,0.10723058028860916,0.5723472668810289,0.3716334044154258,-0.4355478702719115,0.398003371088696,0.7505395421504892,-0.35240674841345615,0.3636363636363636,143.599
2012-11-01,0.0776392851779546,0.10254835738409579,0.5672025723472668,0.386513151262443,-0.602649717481029,0.43788771926029674,0.7532802838719932,-0.3624640957615404,0.35454545454545444,144.583
2012-12-01,0.07696350803423935,0.10147374884863375,0.5672025723472668,0.4013928981094602,-0.6583503332174012,0.51495350936377,0.7557297390337232,-0.36320155363890444,0.37272727272727274,145.5
2013-01-01,0.08274515693047002,0.11206631869818856,0.5684887459807074,0.41627264495647737,-0.936853411899263,0.36090982854673315,0.7578614270393369,-0.3907788364850243,0.3818181818181818,146.82399999999998
2013-02-01,0.09348250488061266,0.1302579060485109,0.5787781350482316,0.4215314141608995,-0.8811527961628909,0.365656395601866,0.7598871926595785,-0.3578178076535389,0.3454545454545454,147.781
2013-03-01,0.0919807778945787,0.13524715996315623,0.5755627009646304,0.4267901833653216,-0.8254521804265181,0.37229279954006056,0.7620850821560503,-0.3853526032145432,0.33636363636363636,149.96
2013-04-01,0.07733893978074785,0.11682529935523484,0.5704180064308683,0.4320489525697437,-0.7140509489537733,0.3816760594129388,0.7644418552305798,-0.33916892429385953,0.33636363636363636,151.516
2013-05-01,0.08664964709415823,0.13079521031624192,0.5723472668810289,0.4467576055194421,-0.602649717481029,0.39872854105545225,0.7670104730758536,-0.3117828342307599,0.3272727272727272,152.84799999999998
2013-06-01,0.15355158432197025,0.21277249002149218,0.5794212218649518,0.46146625846914047,-0.8811527961628909,0.4056286431633765,0.7697247342010143,-0.2797868737326151,0.33636363636363636,154.2
2013-07-01,0.1929719177053611,0.25882714154129566,0.5819935691318329,0.4761749114188389,-0.10134417585367751,0.40301363631355813,0.7726640803950908,-0.22376131869550508,0.3181818181818182,155.605
2013-08-01,0.20168193422435793,0.27202947497697266,0.5832797427652733,0.49173478753847455,-0.10134417585367751,0.41296824222085043,0.7758549922544256,-0.18945283596463844,0.3181818181818182,156.963
2013-09-01,0.206862892326175,0.27724900214921705,0.5858520900321548,0.5072946636581102,-0.1570447915900497,0.4271200439963384,0.7790061832192463,-0.1619574928826701,0.3181818181818182,158.224
2013-10-01,0.16954497672323166,0.23150138163954564,0.5852090032154343,0.5228545397777459,-0.4355478702719115,0.42065943883796336,0.7820382115005233,-0.1222227768813223,0.309090909090909,159.24
2013-11-01,0.17307403514041142,0.24117285845870434,0.5858520900321548,0.5232281503156486,-0.37984725453553936,0.43325102644255137,0.7848451547128845,-0.08304950000471667,0.29090909090909095,160.07299999999998
2013-12-01,0.20085598438203928,0.2722597482345716,0.590353697749196,0.5236017608535507,-0.2684460230627945,0.4457547146572296,0.7874932143471871,-0.037257311068312704,0.27272727272727276,160.993
2014-01-01,0.20048055263553083,0.26834510285538843,0.5922829581993573,0.5239753713914533,-0.32414663879916716,0.46832288301658725,0.789982390403432,-0.014872581424538053,0.2636363636363636,161.924
2014-02-01,0.18095810181708966,0.2484648449493399,0.5942122186495177,0.5449306174559828,-0.21274540732642233,0.48748495001693737,0.7923391634779615,-0.011986480842755286,0.2636363636363636,162.523
2014-03-01,0.18245982880312356,0.2546054651519804,0.5967845659163987,0.5658858635205115,-0.045643560117305346,0.5091521496297188,0.7947886186396915,-0.0010035176403663975,0.2636363636363636,163.083
2014-04-01,0.18734044150773382,0.2538378876266503,0.6012861736334408,0.5868411095850409,0.01005705561906732,0.524424668626558,0.7973439961867945,0.04677646927823285,0.23636363636363628,163.39
2014-05-01,0.17194773990088597,0.23150138163954564,0.6064308681672025,0.6055066110520022,-0.2684460230627945,0.5387083194869109,0.8000582573119543,0.047523031573835965,0.23636363636363628,163.657
2014-06-01,0.16819342243580115,0.2269726742400982,0.6102893890675242,0.6241721125189629,0.01005705561906732,0.5542225618060016,0.8028784408224872,0.045328866778221934,0.20909090909090905,164.06400000000002
2014-07-01,0.16383841417630274,0.22198342032545287,0.6115755627009646,0.6428376139859242,0.28856013430092914,0.5676272187672561,0.805950189998279,0.07115810132244184,0.2181818181818181,164.585
2014-08-01,0.16556540021024174,0.21968068774946276,0.6083601286173635,0.649883298567729,-0.1570447915900497,0.5836908322732836,0.8092470242429859,0.07164670510127152,0.22727272727272724,165.213
2014-09-01,0.17457576212644538,0.2269726742400982,0.6096463022508037,0.6569289831495337,-0.1570447915900497,0.5962164953354391,0.8125173778913504,0.09226517760666807,0.2,165.903
2014-10-01,0.15993392401261447,0.20755296284924768,0.6096463022508037,0.6639746677313386,-0.21274540732642233,0.6119285112818276,0.8156553285579995,0.1666543442319669,0.18181818181818182,166.64
2014-11-01,0.1565550382940381,0.20164261590420635,0.6057877813504825,0.6738685855430817,0.01005705561906732,0.6275965775332609,0.8184755120685314,0.16207482185771854,0.2,167.332
2014-12-01,0.14761976272713617,0.18114829597789367,0.6,0.6837625033548249,-0.32414663879916716,0.6444952352434321,0.8211103314046633,0.19708434479299297,0.17272727272727267,168.049
2015-01-01,0.12614506682685084,0.1513662879950875,0.5909967845659164,0.6936564211665681,-0.4912484860082842,0.6576581688824342,0.8235200656718793,0.211687831648449,0.18181818181818182,168.62900000000002
2015-02-01,0.1295239525454272,0.1575069081977279,0.5942122186495177,0.7077839166857396,-0.6583503332174012,0.6757874180513437,0.8257311954665219,0.24705546170112658,0.17272727272727267,169.125
2015-03-01,0.13440456525003752,0.1667178385016887,0.5974276527331189,0.7219114122049117,-0.32414663879916716,0.675985191678641,0.8281144491373946,0.28909663032303684,0.16363636363636364,169.796
2015-04-01,0.11968764078690491,0.15167331900521958,0.5993569131832798,0.7360389077240832,-0.4355478702719115,0.6890162762327782,0.8306830669826684,0.3767145166496933,0.16363636363636364,170.294
2015-05-01,0.13778345096861389,0.17746392385630944,0.6057877813504825,0.743998595634406,-0.37984725453553936,0.7042228706871846,0.8333576072133142,0.43684616431262047,0.17272727272727267,170.877
2015-06-01,0.15730590178705506,0.19933988332821612,0.6109324758842446,0.7519582835447293,-0.1570447915900497,0.712199740321505,0.8361910310220186,0.5059183506863069,0.1454545454545454,171.47400000000002
2015-07-01,0.16053461480702802,0.20908811789990794,0.6128617363344052,0.759917971455052,-0.2684460230627945,0.7209017799225816,0.8392627801978096,0.49489593500488205,0.1454545454545454,172.14700000000002
2015-08-01,0.14754467637783447,0.1874424316856002,0.6115755627009646,0.7621071763397621,-0.37984725453553936,0.727911756267893,0.8424536920571453,0.5246855914830941,0.1272727272727272,172.933
2015-09-01,0.1426640636732242,0.1851396991096101,0.6096463022508037,0.7642963812244721,0.12145828709181215,0.7323067257633864,0.8456710845128232,0.5233502768080316,0.1272727272727272,173.826
2015-10-01,0.12989938429193565,0.1707092416334049,0.6122186495176848,0.7664855861091822,-0.045643560117305346,0.7405472935674361,0.8487295933904435,0.48570654219558845,0.1272727272727272,174.78900000000002
2015-11-01,0.15280072082895324,0.19319926312557562,0.6128617363344052,0.7724171025280337,-0.10134417585367751,0.7421734322807685,0.8515365366028047,0.46742790517763094,0.13636363636363635,175.735
2015-12-01,0.15933323321820086,0.19649984648449487,0.6109324758842446,0.7783486189468848,-0.32414663879916716,0.7538201014438257,0.8542507977279645,0.5003373423057617,0.1272727272727272,176.54
2016-01-01,0.15167442558942779,0.18245317777095488,0.6128617363344052,0.7842801353657364,-0.045643560117305346,0.7597752851102186,0.8567796946787243,0.5144006336790333,0.10909090909090907,177.265
2016-02-01,0.12239074936176597,0.14983113294442735,0.6102893890675242,0.7964160430446388,-0.10134417585367751,0.7598631845001289,0.8591364677532538,0.5504025382023655,0.10909090909090907,177.643
2016-03-01,0.12329178555338638,0.15505066011667173,0.6115755627009646,0.8085519507235411,-0.10134417585367751,0.7677082050495839,0.8615726826168122,0.5987318250213882,0.1272727272727272,178.15900000000002
2016-04-01,0.10887520648746057,0.14138778016579673,0.6180064308681673,0.8206878584024435,-0.37984725453553936,0.7737073384109325,0.8640883392694003,0.5900097923483665,0.1272727272727272,178.76
2016-05-01,0.1047454572758672,0.14062020264046665,0.6212218649517686,0.8325081014338291,-0.32414663879916716,0.7777287354993087,0.8667231586055322,0.6045252698275115,0.10909090909090907,179.423
2016-06-01,0.1046703709265655,0.13570770647835434,0.62443729903537,0.8443283444652154,-0.21274540732642233,0.7874416180843486,0.869583063010579,0.6862192146866181,0.11818181818181817,180.08700000000002
2016-07-01,0.0904790509085448,0.11605772182990476,0.6237942122186496,0.856148587496601,-0.6583503332174012,0.8028459861660523,0.8725091689064839,0.6768962904098182,0.10909090909090907,180.85
2016-08-01,0.0901036191620363,0.1152901443045748,0.6270096463022511,0.8690012080993239,-0.37984725453553936,0.8115919754620836,0.8755147165914177,0.6972841176531586,0.11818181818181817,181.843
2016-09-01,0.0917555188466736,0.11912803193122506,0.6315112540192928,0.8818538287020468,-0.2684460230627945,0.8264909220518056,0.8785732254690379,0.7312375280727018,0.11818181818181817,182.818
2016-10-01,0.09273164138759571,0.12066318698188522,0.6372990353697751,0.8947064493047695,-0.2684460230627945,0.8397417550807179,0.8813934089795699,0.7575250183349544,0.11818181818181817,183.746
2016-11-01,0.13252740651749506,0.1667178385016887,0.6398713826366561,0.9071648157378396,-0.2684460230627945,0.8503336315648562,0.8839620268248445,0.8296957417160018,0.09999999999999998,184.754
2016-12-01,0.1926715723081543,0.23242247466994165,0.6443729903536978,0.9196231821709103,-0.1570447915900497,0.8667927923254782,0.8863452804957164,0.8465753331312234,0.09999999999999998,185.717
2017-01-01,0.18658957801471693,0.22505373042677318,0.6520900321543409,0.9320815486039804,-0.1570447915900497,0.8911409233305109,0.8884504879049877,0.7984433087073803,0.09999999999999998,186.793
2017-02-01,0.18546328277519136,0.2277402517654284,0.6540192926045015,0.9424398828021461,-0.21274540732642233,0.9065672662596919,0.8904232923325437,0.8631696527749544,0.09090909090909088,187.308
2017-03-01,0.19056915452770679,0.23211544365980957,0.6495176848874599,0.9527982170003123,-0.37984725453553936,0.9179062875580637,0.8925020191454709,0.8534977257989904,0.08181818181818173,187.988
2017-04-01,0.17344946688691987,0.2089346023948418,0.6090032154340835,0.9631565511984779,-0.1570447915900497,0.9312889696718414,0.8946734280455995,0.8424358576385297,0.0727272727272727,188.72
2017-05-01,0.1666916954497672,0.20356155971753137,0.6495176848874599,0.9797467143950959,-0.32414663879916716,0.9526485214199379,0.8970169608219574,0.8844588174239618,0.0727272727272727,189.611
2017-06-01,0.1545277068628923,0.18728891618053417,0.6495176848874599,0.9963368775917145,-0.21274540732642233,0.9594167744429978,0.8995988189654027,0.867542808335784,0.0636363636363636,190.516
