DATE,Mortgage_15yr,Gross Domestic Product,Home_price_index,Economic_growth,Construction_inflation,Wealth_density_index
2012-06-01,0.1212644541222405,0.3445183860797229,141.03,0.19009438923241304,-0.2235114153878529,0.2595064450397226
2012-07-01,0.1051208890223757,0.35186294602626,141.67,0.19437316439649988,-0.22222119084558345,0.24681170459613064
2012-08-01,0.1073734795014265,0.3584530988226488,142.28,0.2012408715576672,-0.21938220367112282,0.2503997880269051
2012-09-01,0.0987385493317314,0.365043251619037,142.907,0.20799248934692394,-0.21597106154104434,0.2753575060436664
2012-10-01,0.0822195524853581,0.3716334044154258,143.599,0.21270336329886105,-0.20169903928487196,0.29871726791126113
2012-11-01,0.0776392851779546,0.386513151262443,144.583,0.2192312536421059,-0.20559056749947174,0.32985218546845596
2012-12-01,0.0769635080342393,0.4013928981094602,145.5,0.2276710843296102,-0.20600885550451037,0.3891656812459819
2013-01-01,0.08274515693047,0.4162726449564773,146.82399999999998,0.23664631391738003,-0.22215337070917138,0.2735196376949495
2013-02-01,0.0934825048806126,0.4215314141608995,147.781,0.24397316575228914,-0.20709712340076208,0.2778576119319222
2013-03-01,0.0919807778945787,0.4267901833653216,149.96,0.24564451068293436,-0.22179458512991396,0.28371878872359296
2013-04-01,0.0773389397807478,0.4320489525697437,151.516,0.24644850220537795,-0.1934680616390054,0.29176915495472394
2013-05-01,0.0866496470941582,0.4467576055194421,152.84799999999998,0.25570049447736554,-0.17844805303239633,0.3058289669037873
2013-06-01,0.1535515843219702,0.4614662584691404,154.2,0.267383343331637,-0.16211445223992685,0.31222239954324804
2013-07-01,0.1929719177053611,0.4761749114188389,155.605,0.2771307362276844,-0.13022764850124247,0.3113941606888969
2013-08-01,0.2016819342243579,0.4917347875384745,156.963,0.2868189403841777,-0.1105040014276058,0.3204034723695816
2013-09-01,0.206862892326175,0.5072946636581102,158.224,0.29719963896626284,-0.09488313570168011,0.33272915525002417
2013-10-01,0.1695449767232316,0.5228545397777459,159.24,0.30597918404999935,-0.07152586942894106,0.3289717551996546
2013-11-01,0.1730740351404114,0.5232281503156486,160.07299999999998,0.3065343054260812,-0.04865472315388867,0.3400349688778202
2013-12-01,0.2008559843820392,0.5236017608535507,160.993,0.30911023566788387,-0.021994991357370448,0.35102881305583494
2014-01-01,0.2004805526355308,0.5239753713914533,161.924,0.31034168299133685,-0.008808776522186177,0.3699668306060704
2014-02-01,0.1809581018170896,0.5449306174559828,162.523,0.3238044312085711,-0.007122513375373508,0.386253417504516
2014-03-01,0.1824598288031235,0.5658858635205115,163.083,0.3377119494193149,-0.000598883839395451,0.4046683336816337
2014-04-01,0.1873404415077338,0.5868411095850409,163.39,0.35285944531319197,0.0281260442283908,0.4181468609816352
2014-05-01,0.1719477399008859,0.6055066110520022,163.657,0.3671978998212463,0.02881943329525868,0.43099803928814945
2014-06-01,0.1681934224358011,0.6241721125189629,164.06400000000002,0.3809256172221838,0.027663726413204234,0.4449733462914471
2014-07-01,0.1638384141763027,0.6428376139859242,164.585,0.39314377549878704,0.04351855585700459,0.45747926481366474
2014-08-01,0.1655654002102417,0.649883298567729,165.213,0.39536308710294005,0.043586998730419844,0.4723500690950665
2014-09-01,0.1745757621264453,0.6569289831495337,165.903,0.4004943254184938,0.056249124354418804,0.4844362634455215
2014-10-01,0.1599339240126144,0.6639746677313386,166.64,0.4047897009706167,0.10160020471505118,0.49912275092358654
2014-11-01,0.1565550382940381,0.6738685855430817,167.332,0.4082213553579313,0.09818294674596197,0.5136724301689936
2014-12-01,0.1476197627271361,0.6837625033548249,168.049,0.41025750201289496,0.11825060687579572,0.529201696199461
2015-01-01,0.1261450668268508,0.6936564211665681,168.62900000000002,0.40994871450294285,0.1251068278359644,0.5415946984277101
2015-02-01,0.1295239525454272,0.7077839166857396,169.125,0.4205738514582787,0.14680337402690732,0.5580187525887702
2015-03-01,0.1344045652500375,0.7219114122049117,169.796,0.4312898404748315,0.17271432126694608,0.5597931046319939
2015-04-01,0.1196876407869049,0.7360389077240832,170.294,0.4411500077162994,0.22578644985049143,0.5723541535420216
2015-05-01,0.1377834509686138,0.743998595634406,170.877,0.4507052585772416,0.2646360686704106,0.5868694864607633
2015-06-01,0.157305901787055,0.7519582835447293,171.47400000000002,0.45939573592764826,0.309081950580059,0.5955350351530532
2015-07-01,0.160534614807028,0.759917971455052,172.14700000000002,0.4657246474576622,0.30330278203193095,0.6050260320673754
2015-08-01,0.1475446763778344,0.7621071763397621,172.933,0.46608612520843323,0.32088488585236175,0.6132319465596873
2015-09-01,0.1426640636732242,0.7642963812244721,173.826,0.46595046263717005,0.31905856103795105,0.6192906229723576
2015-10-01,0.1298993842919356,0.7664855861091822,174.78900000000002,0.4692567704025346,0.2973586033248875,0.6285244033558834
2015-11-01,0.1528007208289532,0.7724171025280337,175.735,0.47338488662972106,0.28646867757831657,0.6319877940829818
2015-12-01,0.1593332332182008,0.7783486189468848,176.54,0.4755184488743028,0.3056723313122018,0.6439514230017632
2016-01-01,0.1516744255894277,0.7842801353657364,177.265,0.48065528553282755,0.3152564655280507,0.6509600368011738
2016-02-01,0.1223907493617659,0.7964160430446388,177.643,0.4860442603532876,0.3359048287807363,0.6528261723071798
2016-03-01,0.1232917855533863,0.8085519507235411,178.15900000000002,0.49449061423671226,0.366169752794431,0.6614364176915077
2016-04-01,0.1088752064874605,0.8206878584024435,178.76,0.507190374228134,0.3646298459464825,0.6685514891280506
2016-05-01,0.1047454572758672,0.8325081014338291,179.423,0.5171722353601794,0.37554431553271783,0.6740755061702473
2016-06-01,0.1046703709265655,0.8443283444652154,180.08700000000002,0.5272301109168647,0.4285008729650845,0.6847458941957945
2016-07-01,0.0904790509085448,0.856148587496601,180.85,0.5340605336795519,0.4222439882299188,0.7004904841496488
2016-08-01,0.0901036191620363,0.8690012080993239,181.843,0.544872140126586,0.4372038679818842,0.7105607183845549
2016-09-01,0.0917555188466736,0.8818538287020468,182.818,0.5569006172253441,0.46178472833915973,0.7261327952079341
2016-10-01,0.0927316413875957,0.8947064493047695,183.746,0.5701955570810462,0.4827699634533376,0.740142848173081
2016-11-01,0.132527406517495,0.9071648157378396,184.754,0.5804688049254988,0.5308985614195639,0.7516626404354009
2016-12-01,0.1926715723081543,0.9196231821709104,185.717,0.5925803398940529,0.5455102789694443,0.7682777006453912
2017-01-01,0.1865895780147169,0.9320815486039804,186.793,0.6078010869996374,0.520656922848414,0.7917345881250937
2017-02-01,0.1854632827751913,0.942439882802146,187.308,0.6163738654725288,0.5645296057055489,0.8072286099438687
2017-03-01,0.1905691545277067,0.9527982170003124,187.988,0.6188592920709425,0.5543618669176723,0.819233215031895
2017-04-01,0.1734494668869198,0.963156551198478,188.72,0.5865654366462756,0.5130461460988344,0.8331994949973607
2017-05-01,0.1666916954497672,0.979746714395096,189.611,0.6363628177099981,0.5744716434715122,0.8545418814156441
2017-06-01,0.1545277068628923,0.9963368775917144,190.516,0.6471384221013708,0.5634843964110238,0.863090197184517
2017-07-01,0.1636882414776992,1.0129270407883326,191.471,0.6592168265452042,0.5617087141234359,0.8778520082996777
2017-08-01,0.1524252890824448,1.0354320617769155,192.656,0.6805219081260501,0.5654361494191702,0.8939228937988973
2017-09-01,0.1441657906592581,1.057937082765498,193.754,0.7048378249164344,0.5857136046253097,0.9181432605401765
2017-10-01,0.1584321970265805,1.0804421037540812,194.801,0.7212211599335925,0.5910863641464409,0.9384120414932382
2017-11-01,0.1716473945036791,1.0994829142856082,195.946,0.741001989820783,0.6492024581456529,0.9541179891890891
2017-12-01,0.1862141462682083,1.1185237248171347,197.16,0.7567118704229105,0.6614737566828677,0.9683759819185503
2018-01-01,0.2008559843820392,1.137564535348662,198.292,0.7783721322257081,0.7163706311684769,0.9868775320575414
2018-02-01,0.246283225709566,1.1540506311231995,199.216,0.7926212694788274,0.7579078040259185,1.0011117729723427
2018-03-01,0.2650548130349902,1.170536726897737,199.961,0.8031914389709873,0.7360888240428721,1.0159948501142326
2018-04-01,0.2673074035140411,1.187022822672275,200.662,0.8183205568518832,0.7607380413849726,1.0303623047772947
2018-05-01,0.2884817540171195,1.2012524257750696,201.426,0.8319928376590032,0.7795525073803222,1.0480441086706622
2018-06-01,0.2845772638534313,1.215482028877865,202.241,0.8449749666990176,0.742046510656597,1.067696455817488
2018-07-01,0.2796966511488211,1.2297116319806596,202.931,0.8580303027003319,0.7308525656321099,1.090530964080997
2018-08-01,0.2812734644841567,1.2374946077900866,203.679,0.8674399501551089,0.7423425495980368,1.1088996971585827
2018-09-01,0.2905841717975672,1.245277583599513,204.343,0.8744971841097545,0.7131475719800573,1.1177222038651657
2018-10-01,0.3157380988136355,1.25306055940894,205.106,0.8864093989388001,0.6858157505816623,1.1318709737359258
2018-11-01,0.3209190569154527,1.2652289350782842,205.665,0.895830905158322,0.6644101339450038,1.1436899664942453
2018-12-01,0.2920858987836011,1.2773973107476275,206.143,0.9028036299110241,0.6401159771881003,1.1905014086978893
2019-01-01,0.2644541222405766,1.289565686416972,206.479,0.9114036587602908,0.6532403542063426,1.2008680505836131
2019-02-01,0.2485358161886168,1.3078994525610674,206.851,0.9277254637780433,0.6900411705952827,1.22265164466366
2019-03-01,0.2361465685538368,1.3262332187051635,207.075,0.949258889015336,0.7190877178320761,1.2408043523935468
2019-04-01,0.219252139960955,1.3445669848492587,207.526,0.9701634450166354,0.7930582353494455,1.2497640816683986
2019-05-01,0.208589878360114,1.3647864422289828,208.154,0.9865080135468661,0.8180843092670187,1.2552624326213162
2019-06-01,0.1640636732242077,1.385005899608707,208.657,1.0020139145079072,0.8602826209880264,1.264928963609974
2019-07-01,0.158807628773089,1.405225356988431,209.284,1.0247752764147142,0.9278941034282078,1.2715346088458617
2019-08-01,0.14071181859138,1.4188206257105591,210.085,1.0356021930427555,0.962696657137262,1.2945353338720433
2019-09-01,0.145667517645292,1.4324158944326872,210.894,1.0464465955469662,0.9902117339346279,1.3083422718154305
2019-10-01,0.1497221805075836,1.4460111631548154,211.788,1.064747769654189,1.0070645233770121,1.3270725357396211
2019-11-01,0.1520498573359363,1.4332149205717126,212.801,1.0608555457093514,1.059258816233039,1.3468800817294078
2019-12-01,0.1550533113080042,1.4204186779886103,213.941,1.0568645726256094,1.0724105396514154,1.3394358201591012
2020-01-01,0.1392100916053461,1.407622435405508,214.868,1.0500591801095753,1.1379059523544133,1.391485559462587
2020-02-01,0.1238924763477999,1.2904652522688556,215.878,0.9651518253303403,1.1582646942342192,1.4150836998643597
2020-03-01,0.1111277969665114,1.1733080691322024,216.429,0.8692288717944036,1.15752797674003,1.343562997630454
2020-04-01,0.0989638083796365,1.05615088599555,216.822,0.7681714804250593,1.0351911810124643,1.8056248323782482
2020-05-01,0.0822195524853581,1.1694620168157237,216.995,0.8498341344062815,1.0157839702033422,1.6203530371689847
2020-06-01,0.0687040096110526,1.2827731476358972,217.601,0.9437250680999782,1.044225401156434,1.6305834903267793
2020-07-01,0.0563147619762726,1.3960842784560707,219.343,1.0405541342318883,1.0845697852223257,1.689565008474056
2020-08-01,0.0495569905391199,1.4207038998120909,222.381,1.0680404237172567,1.1365203847548384,1.5642638022987154
2020-09-01,0.0360414476648144,1.4453235211681106,225.817,1.0911960217693648,1.1884479067772937,1.5980787629815725
2020-10-01,0.0301847124192821,1.4699431425241305,229.748,1.1107287411355975,1.2461430722462228,1.6026150397945151
2020-11-01,0.024027631776543,1.5075513319438587,233.282,1.143993936780549,1.2884678667262615,1.5718700094314042
2020-12-01,0.0109626069980477,1.545159521363586,236.549,1.1824693443232592,1.3499794696087932,1.6066343362444526
2021-01-01,0.0082594984231866,1.5827677107833142,239.322,1.2153213161898886,1.4332824243924054,2.028384810344514
2021-02-01,0.0138909746208139,1.627986214244384,242.408,1.2605115125081918,1.394726267633954,1.7068534616786468
2021-03-01,0.0371677429043399,1.673204717705454,245.51,1.312739392669231,1.4799313685440842,2.606379446141349
2021-04-01,0.0328878209941432,1.7184232211665236,249.067,1.3703181956569068,1.5104676978026228,1.9332701595240678
2021-05-01,0.0202733143114581,1.753478916979514,253.417,1.418570082032301,1.5634345292679241,1.8488291472927523
2021-06-01,0.0187715873254242,1.7885346127925044,258.30400000000003,1.4745346454019232,1.622029659361706,1.8584410811378795
2021-07-01,0.0052560444511187,1.8235903086054948,262.723,1.5186813180991101,1.685403538288741,1.9091959409212707
2021-08-01,0.0,1.877527022787797,266.814,1.5720515650609075,1.7158839757926019,1.9234894291525244
2021-09-01,0.0058567352455323,1.9314637369700984,270.326,1.6172127238167637,1.7173476149495623,1.8926800910127226
2021-10-01,0.0244030635230514,1.9854004511524004,273.718,1.709614922246344,1.8129568272576786,1.9274921666424403
2021-11-01,0.0319116984532211,2.0098666171572166,277.38,1.7591179845343865,1.952558766177845,1.9507838262846675
2021-12-01,0.0304850578164889,2.0343327831620326,281.494,1.7975390637071593,2.045863807467088,1.9649240252414084
2022-01-01,0.0773389397807478,2.058798949166849,285.536,1.8416651693190271,2.1852877669102875,1.953505959525081
2022-02-01,0.1280222255593932,2.092453099171103,291.214,1.9027194097928868,2.296670645088468,1.9828909468736295
2022-03-01,0.1869650097612253,2.126107249175356,296.493,1.9811764656302837,2.4267878143964245,2.0036466094629475
2022-04-01,0.3108574861090252,2.1597613991796103,300.532,2.0264256472045346,2.537831929570289,2.022316343344654
2022-05-01,0.3438954798017719,2.189182886067716,303.737,2.093450129635173,2.58114684876294,2.0421760089585312
2022-06-01,0.3764829553987084,2.2186043729558214,304.603,2.1758017162428476,2.6241546695963858,2.0640064373163622
2022-07-01,0.3705511338038743,2.248025859843927,303.723,2.2046555860205714,2.612481790559142,2.1050525213028184
2022-08-01,0.3630424988737047,2.275056343814173,301.41700000000003,2.2355537577801012,2.5520832302215104,2.1344603678262457
2022-09-01,0.4813034990238773,2.3020868277844198,299.271,2.2798802024360167,2.5410034907938894,2.1603476975505376
2022-10-01,0.6006907944135755,2.329117311754665,298.876,2.3261216624790975,2.542895104544048,2.1909802108224747
2022-11-01,0.5995644991740501,2.329117311754665,298.538,2.329117311754665,2.58176516167156,2.2005044070955395
2022-12-01,0.5290584171797565,2.329117311754665,297.666,2.3261216624790975,2.5744740807352002,2.213806992999191
